id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence
11598646809,Zwift - Last spin before CowPie Classic.,29128.7,3601,VirtualRide,8.089,2024-06-07T20:44:10+00:00,334.0,b8821498,142.9,3755,670.5,,75.5
11598904892,Evening Walk,1270.3,1039,Walk,1.223,2024-06-07T22:30:00+00:00,7.0,g3714779,90.7,1083,,,49.6
11599753197,Night Walk,1683.5,1411,Walk,1.193,2024-06-08T01:49:51+00:00,6.0,g3714779,79.2,1435,,,48.8
11605592258,"Cowpie classic, 3 minutes slower than my goal :(.  Salt and helmet head was on point",101082.0,13646,Ride,7.407,2024-06-08T13:14:06+00:00,771.0,b1683032,153.7,14040,3055.2,,67.4
11613601116,"Trying to get distance up,  Leslie and Alli stupid IM set ! 50 year olds shouldn't have to do 50 meter fly!   Who invited Windy to the pool!",2600.0,2574,Swim,1.01,2024-06-09T15:45:48+00:00,0,,101.2,3554,,,
11620191605,Lunch Swim,2700.0,2551,Swim,1.058,2024-06-10T15:42:31+00:00,0,,101.5,3622,,,
11623386628,outside bike is in pieces getting some new stuff in prep for C2C. hour of moving the legs,30167.7,3743,VirtualRide,8.06,2024-06-11T00:18:03+00:00,171.0,b8821498,121.0,3954,695.0,,79.1
11628026701,Short swim because some ppl don't know how to use calendar functionality and schedule on top of my block time!  Hope the person that booked the meeting doesnt follow me on Strava!,2000.0,2033,Swim,0.984,2024-06-11T15:45:03+00:00,0,,104.3,2602,,,
11631217890,Afternoon Ride eating bugs for protein!,48785.3,6252,Ride,7.803,2024-06-11T21:54:24+00:00,85.0,b1683032,124.5,7201,1228.0,,68.7
11636470290,Lunch Swim,2800.0,2913,Swim,0.961,2024-06-12T15:45:12+00:00,0,,112.3,3544,,,
11639082888,"Afternoon Ride ""social ride"". They can't help themselves. Easy ride my butt...",60378.8,7195,Ride,8.392,2024-06-12T21:03:16+00:00,100.0,b1683032,140.8,7222,1426.4,,68.2
11644342335,Lunch Swim - trying to make up swimming HIIT stuff... #shustershuffle,2100.0,2233,Swim,0.94,2024-06-13T15:48:45+00:00,0,,101.7,3004,,,
11651754782,"Lunch Swim, adding yards using the fibanocci series,",2800.0,2869,Swim,0.976,2024-06-14T15:42:53+00:00,0,,109.0,3718,,,
11661340788,Morning group  Gravel Ride where everyone ended up with different milage.  Mikes wife said his insurance wasnt worth iit so we found him three timem,140169.0,22533,Ride,6.221,2024-06-15T14:09:49+00:00,989.0,b1683032,126.4,29854,3908.7,,60.6
11667640303,"Lunch Swim to loosen back up from ride. Basically worked on tan while ""doing laps""I owe some ppl an apology, cause doing nothing is harder than it lookes",1200.0,2109,Swim,0.569,2024-06-16T15:46:43+00:00,0,,80.5,3152,,,
11668827404,Afternoon Walk with Alli and Oscar .  Oscar last walk before his summer cut!,3827.0,3198,Walk,1.197,2024-06-16T18:47:26+00:00,19.0,g3714779,81.0,3372,,,50.6
11674331036,"Lunch Swim , using coast 2 coast as my excuse to everything easy this week",2200.0,2204,Swim,0.998,2024-06-17T15:45:37+00:00,0,,94.2,3496,,,
11682541219,Easy Lunch Swim with Coast 2 Coast efforts :),2000.0,1986,Swim,1.007,2024-06-18T15:50:14+00:00,0,,95.7,3204,,,
11685510884,MI heat advisory at Christmas in New Orleans temps (85).  Sanford doesn't want bikers anymore!.  Better than the usual turkeys I ride with ! Re did the Garmin display for C2C while easy miles roles by,44091.3,6023,Ride,7.32,2024-06-18T22:42:05+00:00,79.0,b1683032,124.5,6206,1061.2,,67.2
11698606994,Take it easy !swimming,1700.0,1932,Swim,0.88,2024-06-20T15:51:29+00:00,0,,90.5,2946,,,
11701290594,Zwift - Coastal Crown Loop in Watopia,27236.4,3894,VirtualRide,6.994,2024-06-20T23:15:19+00:00,280.0,b8821498,,3910,660.4,,76.9
11713755622,Coast to broken derailer hanger!  100 miles then BOOM.,170743.0,21144,Ride,8.075,2024-06-22T09:42:33+00:00,786.0,b1683032,147.5,23121,4560.5,,68.2
11728849880,"Lunch Swim, at an age where there are no junk meters, but I'm close !",2000.0,1919,Swim,1.042,2024-06-24T15:46:24+00:00,0,,93.6,3394,,,
11731772796,Zwift - Volcano Circuit in Watopia,7369.8,863,VirtualRide,8.54,2024-06-24T23:43:50+00:00,37.0,b8821498,109.0,863,156.8,,76.8
11732199383,Zwift - Group Ride: Casual Monday Group Ride (D) on Richmond Rollercoaster in Richmond,48128.4,5713,VirtualRide,8.424,2024-06-25T00:00:00+00:00,290.0,b8821498,123.2,5713,1100.6,,79.4
11737355955,"Late for Lunch Swim, IM stupid",1400.0,1508,Swim,0.928,2024-06-25T15:56:34+00:00,0,,90.4,2847,,,
11745523034,"Lunch Swimming in the rain ☔, swimming in the rain 🌧️ what a glorious feeling I'm GRUMPY again!",2050.0,1844,Swim,1.112,2024-06-26T15:51:20+00:00,0,,96.4,3137,,,
11748575736,"Frankenbike rides again!  stole rear wheel from Livi's bike.  i replaced the last original part (beside frame, fork and stem) from my 2008 specialized tricross.  the ultegra derailleur and hanger were the last to go. 16 years!!!",43204.5,5485,Ride,7.877,2024-06-26T23:21:15+00:00,75.0,b1683032,134.9,5553,1143.2,,71.8
11753375755,"Lunch Swim, MI summer scorcher of 67 °F.  I do t know how we manage in this heat!  New Orleans Christmas temps all summer",2350.0,2371,Swim,0.991,2024-06-27T15:50:12+00:00,0,,106.7,3218,,,
11755446598,Afternoon Ride,8424.9,1177,Ride,7.158,2024-06-27T21:19:34+00:00,16.0,b1683032,110.2,1354,202.0,,63.8
11756079800,Afternoon Ride,56696.7,6829,Ride,8.302,2024-06-27T21:55:12+00:00,89.0,b1683032,137.8,7309,1459.0,,72.1
11760152259,Morning Ride,6434.3,1028,Ride,6.259,2024-06-28T14:34:16+00:00,14.0,b1683032,101.9,1062,175.4,,
11760901681,Lunch Ride,3955.2,627,Ride,6.308,2024-06-28T16:36:29+00:00,16.0,b1683032,111.4,701,129.3,,
11762477339,Zwift - Elevation Evaluation in Watopia,26447.6,3693,VirtualRide,7.162,2024-06-28T20:33:00+00:00,408.0,b8821498,137.1,3693,742.0,,71.5
11768888775,"Lunch Swim, 1 hour of nothing but drills",1900.0,2217,Swim,0.857,2024-06-29T15:43:33+00:00,0,,92.9,3651,,,
11770783432,Afternoon Ride - do i get downgraded from cyclist (if i ever had the title) to biker if i leave the reflector on from my daughters wheel?,66535.6,8242,Ride,8.073,2024-06-29T21:00:05+00:00,125.0,b1683032,138.6,8996,1594.4,,71.0
11776751131,"Lunch kick, pull, Swim (repeat) with a belly full of brunch and mimosas!",2600.0,2673,Swim,0.973,2024-06-30T15:47:03+00:00,0,,106.4,3630,,,
11778543986,Afternoon Riding naked? (is that a good image and message JD?) someone Explain how replacing my headset bearings makes my bike feel faster?,50681.3,6311,Ride,8.031,2024-06-30T20:44:08+00:00,103.0,b1683032,119.2,6372,1323.0,,74.7
11783395720,"Lunch Swim 400 SKIPS, then flailing around",2200.0,2355,Swim,0.934,2024-07-01T15:53:25+00:00,0,,97.1,3045,,,
11785678686,Afternoon Ride,84760.6,10046,Ride,8.437,2024-07-01T19:11:19+00:00,155.0,b1683032,137.9,11002,2091.1,,73.8
11791157025,"Lunch Swim, playing with watch",550.0,635,Swim,0.866,2024-07-02T15:53:03+00:00,0,,79.3,668,,,
11791346353,"Lunch Swim, still playing with watch",1200.0,1218,Swim,0.985,2024-07-02T16:05:29+00:00,0,,96.6,1328,,,
11791480801,"Lunch Swim, now I'm just padding my activity count stats",500.0,446,Swim,1.121,2024-07-02T16:33:24+00:00,0,,117.2,596,,,
11794205409,Zwift - Going Coastal in Watopia,26195.9,3204,VirtualRide,8.176,2024-07-02T22:00:46+00:00,61.0,b8821498,56.7,3611,507.0,,74.6
11799780619,Lunch Swim,2000.0,2148,Swim,0.931,2024-07-03T15:46:44+00:00,0,,106.4,3187,,,
11802968701,"Evening Ride, 22 miles for my second favorite godchild!",35427.3,4503,Ride,7.867,2024-07-03T22:27:44+00:00,55.0,b1683032,128.5,4877,824.3,,70.5
11802969097,"Evening Ride, 22 mile for my second favorite neice. Twins are the worse!",35517.6,4572,Ride,7.769,2024-07-03T23:49:15+00:00,63.0,b1683032,127.0,4594,812.1,,68.0
11802975604,Night Ride,544.7,96,Ride,5.674,2024-07-04T01:06:04+00:00,3.0,b1683032,121.3,96,10.4,,55.0
11817547782,"Afternoon Ride, rain cleaned my shoes.  Nobody on trail.. know why now!",33667.1,4050,Ride,8.313,2024-07-05T21:51:21+00:00,272.0,b1683032,135.0,4077,841.9,,74.7
11825440117,Zwift - Climb Portal: Côte des Forche at 100% Elevation in France,26317.2,3406,VirtualRide,7.727,2024-07-06T22:09:11+00:00,278.0,b8821498,130.9,3831,652.5,,75.2
11825830395,Zwift - Climb Portal: La Turbie + Col d'Eze at 100% Elevation in France,34108.3,5590,VirtualRide,6.102,2024-07-06T23:15:01+00:00,771.0,b8821498,133.2,5842,1186.2,,75.2
11831701411,"Lunch Swim, 50s all",2650.0,2422,Swim,1.094,2024-07-07T15:44:46+00:00,0,,103.2,3584,,,
11833682875,"Afternoon Ride, explored Coleman, underwhelmed! Supported JD with some water",81017.0,10064,Ride,8.05,2024-07-07T19:18:41+00:00,155.0,b1683032,137.3,10991,2024.5,,72.6
11847410125,Lunch Swim lazy 100s,2650.0,2623,Swim,1.01,2024-07-09T15:44:23+00:00,0,,113.4,3619,,,
11850118649,"Slaughterfest B group.  B stands for beat the shit out of me.  Or B stands for left behind. Ummm drop.  Maybe be stands for Bike shaming, got lots of that.  You can pick on me but don't pick on my bike!",58328.6,6099,Ride,9.564,2024-07-09T21:46:56+00:00,147.0,b1683032,145.6,6448,1469.5,,76.2
11850235076,Evening Ride,9472.7,1330,Ride,7.122,2024-07-09T23:35:17+00:00,32.0,b1683032,118.3,1330,187.0,,59.6
11850370990,Home from slaughter fest,8851.4,1320,Ride,6.706,2024-07-10T00:24:07+00:00,0,b1683032,,1320,,,
11855735562,Lunch Swim,2250.0,2403,Swim,0.936,2024-07-10T15:46:31+00:00,0,,98.6,3429,,,
11858558853,Zwift - Tides and Temples in Watopia,45097.4,6460,VirtualRide,6.981,2024-07-10T22:41:31+00:00,517.0,b8821498,115.5,6992,1124.9,,75.7
11863662543,Lunch Swim,2900.0,2890,Swim,1.003,2024-07-11T15:49:09+00:00,0,,99.5,3408,,,
11866917649,"Zwift - Snowman in Watopia, badgehunting, stupid idea, not as epic as matts stupid ideas!!! go matt",44093.9,6674,VirtualRide,6.607,2024-07-12T00:02:42+00:00,578.0,b8821498,90.7,6711,1138.0,,72.6
11873090548,Zwift - Going Coastal in Watopia,23116.6,2838,VirtualRide,8.145,2024-07-12T21:41:45+00:00,92.0,b8821498,115.9,2838,462.0,,80.5
11879473888,"Lunch Swim,soaking up the sun with 50 back , 50 free",1650.0,1785,Swim,0.924,2024-07-13T15:46:52+00:00,0,,88.0,2970,,,
11881346341,Afternoon Ride,58699.8,7178,Ride,8.178,2024-07-13T20:24:59+00:00,111.0,b1683032,132.0,7569,1388.5,,72.0
11888076869,Lunch Swim,2000.0,2206,Swim,0.907,2024-07-14T15:48:56+00:00,0,,94.2,3361,,,
11895055055,Lunch Open water swim in a pool.  #lanelineshelp,2350.0,2430,Swim,0.967,2024-07-15T15:48:08+00:00,0,,101.6,3295,,,
11897717745,"Afternoon Ride, #crazyonM30. Around the ""lake.  I'll be glad when the rail trails opened again those are some pretty big speed spikes on sagnasty",68363.9,8341,Ride,8.196,2024-07-15T21:23:01+00:00,174.0,b1683032,136.9,8655,1638.1,,70.8
11903448369,Lunch Swim,2150.0,2136,Swim,1.007,2024-07-16T15:51:34+00:00,0,,107.6,3014,,,
11920372631,"Lunch Swim.. 5x200,old man pace",1000.0,964,Swim,1.037,2024-07-18T15:47:03+00:00,0,,109.2,1405,,,
11922715682,"Afternoon Ride, 52 recovery miles..  Glad the city painted the cracks bright orange again You can barely see them with a faded orange. At what age do you switch to kilometers instead of miles?",84425.6,10416,Ride,8.105,2024-07-18T18:30:01+00:00,144.0,b1683032,138.3,10642,2025.5,,72.4
11938793571,Zwift - Temple Trek in Watopia,30154.9,3749,VirtualRide,8.043,2024-07-20T20:19:01+00:00,131.0,b8821498,118.6,3811,601.6,,76.0
11945370585,Lunch Swim,200.0,200,Swim,1.0,2024-07-21T15:49:26+00:00,0,,83.1,523,,,
11947821686,Zwift - Oh Hill No in Watopia,50169.1,7181,VirtualRide,6.986,2024-07-21T20:34:48+00:00,568.0,b8821498,108.6,7438,1292.0,,71.3
11956408670,Zwift - Glyph Heights in Watopia,55179.9,7570,VirtualRide,7.289,2024-07-22T23:01:34+00:00,753.0,b8821498,19.7,7710,1474.4,,76.0
11973344154,Afternoon Ride nothing easy when HwH around!Finally no rain,62563.3,7334,Ride,8.531,2024-07-24T20:54:45+00:00,128.0,b1683032,147.9,7993,1587.7,,76.3
11982334466,"Zwift - Tick Tock in Watopia, easy max pulse points",23281.9,2983,VirtualRide,7.805,2024-07-26T00:36:47+00:00,65.0,b8821498,117.6,3258,454.7,,75.5
11995662665,"Lunch Swim, kick and breathing",1800.0,1890,Swim,0.952,2024-07-27T15:48:28+00:00,0,,98.2,3215,,,
11998089448,"Evening Gravel Ride, frankenbike rides again! After 3 hours of wrenching and hunting parts, Front wheel is spesh, rear is trek(both wheels probably too narrow for 42 tires), shifter are 105, cranks tiagra, front  mech ultegra, rear mech 105 long.",27280.8,3611,Ride,7.555,2024-07-27T23:54:04+00:00,48.0,b1683032,131.4,3790,729.0,,68.6
12003612567,Lunch Gravel Ride,5819.4,1021,Ride,5.7,2024-07-28T15:23:45+00:00,70.0,b1683032,129.8,1462,176.0,,55.3
12003765594,"Lunch Gravel Ride, frankenbike broken chain and the local help doesn't have the part to fix!  1 mile and out.  Jersey is bad luck",1522.1,231,Ride,6.589,2024-07-28T15:53:06+00:00,33.0,b1683032,157.0,705,68.7,,68.9
12014587635,Zwift - Peak Performance in Watopia,68267.7,9284,VirtualRide,7.353,2024-07-29T21:53:42+00:00,916.0,b8821498,134.4,10447,1762.6,,72.9
12023530628,Zwift - Watopia,80081.0,10913,VirtualRide,7.338,2024-07-30T21:59:59+00:00,543.0,b8821498,72.5,12039,1773.2,,74.4
12028630902,Lunch Swim,2000.0,2094,Swim,0.955,2024-07-31T15:46:10+00:00,0,,119.8,2517,,,
12028719281,Lunch Swim,200.0,442,Swim,0.452,2024-07-31T16:29:35+00:00,0,,93.0,621,,,
12032024107,"Zwift - Champs-Élysées in Paris, easy spin for pulse points.  45 minutes for 140 points",23138.4,3018,VirtualRide,7.667,2024-08-01T00:34:34+00:00,131.0,b8821498,21.6,3087,506.5,,79.2
12037265408,Lunch Swim,1700.0,1809,Swim,0.94,2024-08-01T15:45:15+00:00,0,,97.8,3598,,,
12045075301,Lunch Swim,2000.0,2054,Swim,0.974,2024-08-02T15:47:02+00:00,0,,109.1,2909,,,
12045118496,Lunch Swim,200.0,276,Swim,0.725,2024-08-02T16:36:33+00:00,0,,94.3,295,,,
12046942130,"Zwift - after 40,000 miles(~14 years) of home mechanic'ing on lezbo(frankenbike) i left her in the hands of a bike shop!!! trainer for the next couple of days",20218.8,2382,VirtualRide,8.488,2024-08-02T21:36:33+00:00,101.0,b8821498,142.1,2441,438.4,,82.3
12053613073,Lunch Swim,2650.0,2415,Swim,1.097,2024-08-03T15:44:58+00:00,0,,112.2,3379,,,
12055428040,Zwift - Makuri 40 in Makuri Islands,68085.9,8551,VirtualRide,7.962,2024-08-03T19:30:17+00:00,500.0,b8821498,129.8,9147,1585.5,,78.6
12062329535,"Lunch Swim, 400 IM Stupid.  Nobody to talk to ended up swimming most of the hour 😞",3000.0,3132,Swim,0.958,2024-08-04T15:42:34+00:00,0,,121.7,3735,,,
12064630738,"Zwift - Mayan Mash in Watopia,route badge hunting .",35068.4,5421,VirtualRide,6.469,2024-08-04T22:13:26+00:00,761.0,b8821498,144.2,5588,1146.0,,72.8
12069747552,Lunch Swim,1900.0,1693,Swim,1.122,2024-08-05T15:51:35+00:00,0,,89.6,2832,,,
12072583145,Zwift - Group Ride: The HERD Mellow Monday (D) on Turf N Surf in Makuri Islands,22152.0,2915,VirtualRide,7.599,2024-08-05T22:26:40+00:00,160.0,b8821498,101.6,2915,411.7,,70.1
12088010719,Lunch Swim,2700.0,2615,Swim,1.033,2024-08-07T15:47:18+00:00,0,,109.8,3495,,,
12091409118,"Zwift - Big Flat 8 in Watopia, slower than a bike shop repair",30066.4,3721,VirtualRide,8.08,2024-08-08T00:57:37+00:00,103.0,b8821498,124.3,3783,614.7,,78.0
12096613918,Lunch Swim,2350.0,2421,Swim,0.971,2024-08-08T15:44:45+00:00,0,,102.0,3566,,,
12106930574,"Morning Ride, Amish bike shop saved the day!  Not my bike this time but derailleurs are the devil! 159 miles a loaner bike that I road setup 5 minutes before!",256761.0,31364,Ride,8.186,2024-08-09T10:49:52+00:00,475.0,b1683032,130.4,45330,6082.1,,69.6
12112911289,Lunch Swim,750.0,1118,Swim,0.671,2024-08-10T15:48:25+00:00,0,,72.0,2743,,,
12124139974,Afternoon Ride.  WTF goes KOM hunting at 86 miles?  HwH that's who.  I'm either going to get fitter or deader hanging out with him! Betty did good for a 34 years old girl!,166883.0,20464,Ride,8.155,2024-08-11T17:15:42+00:00,345.0,b1683032,127.3,22872,4053.7,,71.0
12144550570,evening ride to SF,8080.5,966,Ride,8.365,2024-08-13T21:28:43+00:00,19.2,b1683032,124.4,1065,205.3,,71.8
12141123569,"Afternoon Ride, fucking sucks",57875.3,6035,Ride,9.59,2024-08-13T21:46:41+00:00,141.0,b1683032,146.2,6110,1506.1,,75.3
12141239004,Evening Ride,8428.9,1134,Ride,7.433,2024-08-13T23:28:49+00:00,23.0,b1683032,136.2,1151,207.5,,64.4
12147180294,Lunch Swim,2100.0,2096,Swim,1.002,2024-08-14T15:57:36+00:00,0,,101.5,2786,,,
12149599285,Evening Ride,45101.5,5600,Ride,8.054,2024-08-14T22:06:41+00:00,75.0,b1683032,118.0,5684,1087.3,,70.1
12155665735,40 x 50m swim .just like when I started swimming in 1984 and everything was a 50,2000.0,1653,Swim,1.21,2024-08-15T15:51:13+00:00,0,,105.9,2583,,,
12157940320,Had to squeeze a 40 miler in. 40 AT elevated pace.  It's a palindrome distanace,64443.8,7823,Ride,8.238,2024-08-15T20:13:28+00:00,90.0,b1683032,134.4,8580,1631.7,,71.6
12169490640,Morning Ride,13065.2,1692,Ride,7.722,2024-08-17T10:17:39+00:00,18.0,b1683032,111.5,1828,312.2,,68.5
12172481099,Morning Ride with the league of extraordinary gentlemen prep for ms ride next week!,122905.0,16000,Ride,7.682,2024-08-17T11:09:30+00:00,207.0,b1683032,127.1,19662,2820.5,,68.4
12172694916,Lunch Ride,12919.5,1690,Ride,7.645,2024-08-17T16:37:32+00:00,27.0,b1683032,120.3,1716,289.1,,66.1
12173737583,Afternoon Walk,1650.2,1145,Walk,1.441,2024-08-17T19:30:36+00:00,0.0,g3714779,88.8,1145,,,54.8
12174128781,Afternoon Walk,1671.6,1241,Walk,1.347,2024-08-17T20:56:55+00:00,8.0,g3714779,82.9,1241,,,52.0
12181390284,75 miles with the league for riding to stop MS.  Please  consider donating to help stop MS.,147862.0,20540,Ride,7.199,2024-08-18T10:16:38+00:00,257.0,b1683032,106.6,25269,3246.2,,65.2
12188716106,Lunch Swim,2050.0,1974,Swim,1.039,2024-08-19T15:43:25+00:00,0,,101.4,2920,,,
12197490369,Lunch Swim,2100.0,2037,Swim,1.031,2024-08-20T15:50:51+00:00,0,,91.6,3700,,,
12200539517,"Afternoon Ride,4 inches of tarmac will be done Thursday!",48321.8,6072,Ride,7.958,2024-08-20T21:55:53+00:00,85.0,b1683032,118.4,6485,1243.9,,68.4
12205970143,Lunch Swim,1200.0,1179,Swim,1.018,2024-08-21T15:30:03+00:00,0,,97.0,1397,,,
12218169622,"Afternoon Ride, new august milage record > 710 miles in august...chasing daylight with HwH and fresh tarmac",99840.9,12151,Ride,8.217,2024-08-22T21:09:19+00:00,163.0,b1683032,132.6,12703,2649.2,,70.9
12223016194,Ride to Lunch,5287.4,753,Ride,7.022,2024-08-23T15:34:45+00:00,14.0,b1683032,124.6,829,141.5,,
12223338919,Home from Lunch,5773.0,922,Ride,6.261,2024-08-23T16:44:27+00:00,24.0,b1683032,114.2,1012,183.9,,
12233515064,Lunch Gravel day 1 MS Ride,128744.0,18368,Ride,7.009,2024-08-24T15:38:51+00:00,985.0,b1683032,141.2,22315,3658.4,,65.5
12241912518,BikeMS day 2. 99%of ppl I passed were on bikes.  Saw 3 pedal bikes! Found a car older than my bike!,128734.0,16056,Ride,8.018,2024-08-25T14:54:30+00:00,231.0,b1683032,133.6,18129,2902.7,,71.7
12242085615,Afternoon Ride,15713.1,2202,Ride,7.136,2024-08-25T19:57:18+00:00,35.0,b1683032,128.2,2202,337.1,,64.2
12248116172,Little stretch out the legs Lunch Swim after the BikeMS,2850.0,2951,Swim,0.966,2024-08-26T15:43:31+00:00,0,,100.5,4012,,,
12250835953,mandatory move your legs after a big weekend Evening Ride,42478.3,5388,Ride,7.884,2024-08-26T22:03:46+00:00,62.0,b1683032,128.4,5506,989.2,,68.3
12265651088,"Lunch Swim, getting ready for weezie's  workouts 10x 100m x 1:40",2000.0,2095,Swim,0.955,2024-08-28T15:40:23+00:00,0,,109.3,2662,,,
12268700883,Afternoon Ride around Sanford.  Strom messed it good.  Sounds of generators and ppl grilling (apparently I was hungry). Railtrail has crap all over it too.,53859.7,6971,Ride,7.726,2024-08-28T21:42:57+00:00,73.0,b1683032,114.9,7085,1262.6,,68.7
12274085871,Lunch Swim,1600.0,1387,Swim,1.154,2024-08-29T15:21:37+00:00,0,,95.1,2784,,,
12283998839,Zwift - Mayan San Remo in Watopia,30381.8,4123,VirtualRide,7.369,2024-08-30T19:12:49+00:00,279.0,b8821498,101.8,4436,731.6,,71.1
12290537713,Morning Gravel Ride to get a new monthly milage record and one bike was in shop for a week! Thanks to MC and HwH for pulling me and TN for chatting in the back!,119226.0,15401,Ride,7.741,2024-08-31T10:28:14+00:00,234.0,b1683032,128.9,17630,3083.7,,68.7
12301944509,Afternoon Ride,22533.6,2986,Ride,7.546,2024-09-01T20:19:26+00:00,113.0,b1683032,110.1,3283,569.7,,66.4
12302336043,Zwift - 30-20-10-GO! [Lite] in Watopia,33166.9,4446,VirtualRide,7.46,2024-09-01T21:45:19+00:00,293.0,b8821498,27.5,4446,802.2,,73.6
12308049021,Zwift - Itza Party in Watopia,56049.7,7279,VirtualRide,7.7,2024-09-02T15:20:20+00:00,541.0,b8821498,112.8,7749,1270.1,,74.5
